CAS Number;Chemical Name;SMILES;Species Scientific Name;Species Common Name;Species Sub Phylum;Effect;Organism Lifestage;Exposure Duration Mean (Days);Conc 1 Mean (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Units (Standardized);log_Conc;Es tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.6;;AI mg/L;0.2041199826559248;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.608;;AI mg/L;-0.21609642072726507;Tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.5;;AI mg/L;0.17609125905568124;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.73;;AI mg/L;0.2380461031287954;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.9;;AI mg/L;0.2787536009528289;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.4;>;AI mg/L;0.146128035678238;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.4;>;AI mg/L;0.146128035678238;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.4;>;AI mg/L;0.146128035678238;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.4;>;AI mg/L;0.146128035678238;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;2.8;;AI mg/L;0.4471580313422192;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;4;3.1;;AI mg/L;0.4913616938342727;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.5;;AI mg/L;0.17609125905568124;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.7;;AI mg/L;0.568201724066995;No tóxico
83-32-9;Acenaphthene;c1cc2c3c(cccc3c1)CC2;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.7;;AI mg/L;0.2304489213782739;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;16.8;;AI mg/L;1.2253092817258628;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;15.0;;AI mg/L;1.1760912590556813;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;24.0;;AI mg/L;1.380211241711606;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;15.0;;AI mg/L;1.1760912590556813;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;20.0;;AI mg/L;1.3010299956639813;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;22.0;;AI mg/L;1.3424226808222062;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;31.8;;AI mg/L;1.5024271199844328;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;17.0;;AI mg/L;1.2304489213782739;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.0;;AI mg/L;1.4771212547196624;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;17.0;;AI mg/L;1.2304489213782739;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;17.0;;AI mg/L;1.2304489213782739;No tóxico
84-66-2;1,2-Benzenedicarboxylic acid, 1,2-Diethyl ester;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;17.0;;AI mg/L;1.2304489213782739;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.49;;AI mg/L;0.17318626841227402;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.3;;AI mg/L;0.11394335230683679;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.49;;AI mg/L;0.17318626841227402;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.0;~;AI mg/L;0.0;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.0;~;AI mg/L;0.0;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.85;;AI mg/L;-0.07058107428570728;Tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.1;;AI mg/L;0.04139268515822508;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Fry;4;2.02;;AI mg/L;0.3053513694466238;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;0.92;;AI mg/L;-0.036212172654444715;Tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;1.6;;AI mg/L;0.2041199826559248;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;1.1;;AI mg/L;0.04139268515822508;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;1.2;;AI mg/L;0.07918124604762482;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;6;0.92;;AI mg/L;-0.036212172654444715;Tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1.54;;AI mg/L;0.18752072083646307;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.92;;AI mg/L;-0.036212172654444715;Tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.0;;AI mg/L;0.0;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.0;;AI mg/L;0.47712125471966244;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.0;;AI mg/L;0.47712125471966244;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.0;;AI mg/L;0.47712125471966244;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.0;;AI mg/L;0.47712125471966244;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.85;;AI mg/L;-0.07058107428570728;Tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1.1;;AI mg/L;0.04139268515822508;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.3;;AI mg/L;0.11394335230683679;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.95;;AI mg/L;0.5965970956264602;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;4.8;;AI mg/L;0.6812412373755872;No tóxico
84-74-2;1,2-Benzenedicarboxylic acid, 1,2-Dibutyl ester;CCCCOC(=O)c1ccccc1C(=O)OCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.3;;AI mg/L;0.5185139398778874;No tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.1;>;AI mg/L;-1.0;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.24;>;AI mg/L;-0.619788758288394;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.24;>;AI mg/L;-0.619788758288394;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.24;>;AI mg/L;-0.619788758288394;Tóxico
84-75-3;1,2-Benzenedicarboxylic acid, 1,2-Dihexyl ester;CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.24;>;AI mg/L;-0.619788758288394;Tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.3;;AI mg/L;0.724275869600789;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.1;;AI mg/L;0.3222192947339193;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;3.3;;AI mg/L;0.5185139398778874;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.1;;AI mg/L;0.3222192947339193;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.1;;AI mg/L;0.3222192947339193;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.1;;AI mg/L;0.3222192947339193;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.5;;AI mg/L;0.17609125905568124;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.5;;AI mg/L;0.17609125905568124;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.5;;AI mg/L;0.17609125905568124;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.78;>;AI mg/L;-0.10790539730951958;Tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1.5;;AI mg/L;0.17609125905568124;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.25;;AI mg/L;0.3521825181113625;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.75;;AI mg/L;0.24303804868629444;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.6;>;AI mg/L;0.2041199826559248;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.6;>;AI mg/L;0.2041199826559248;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.6;>;AI mg/L;0.2041199826559248;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.6;>;AI mg/L;0.2041199826559248;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.25;;AI mg/L;0.3521825181113625;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.25;;AI mg/L;0.3521825181113625;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.25;;AI mg/L;0.3521825181113625;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.62;;AI mg/L;0.41830129131974547;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.25;;AI mg/L;0.3521825181113625;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;14;2.32;;AI mg/L;0.3654879848908996;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.3;;AI mg/L;0.724275869600789;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.3;;AI mg/L;0.724275869600789;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;5.3;;AI mg/L;0.724275869600789;No tóxico
85-68-7;1,2-Benzenedicarboxylic acid, 1-Butyl 2-(phenylmethyl) ester;CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;10.0;;AI mg/L;1.0;No tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.15;>;AI mg/L;-0.8239087409443188;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.2;>;AI mg/L;-0.6989700043360187;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.15;>;AI mg/L;-0.8239087409443188;Tóxico
85-69-8;Butyl 2-ethylhexylester 1,2-benzenedicarboxylic acid;CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.15;>;AI mg/L;-0.8239087409443188;Tóxico
